kind,id,payload_json
annotation,annotation_b6f089c1518464f07f6239184de34eaadb360f62b0aa15b294fe359a7c9f9859,"{""id"":""annotation_b6f089c1518464f07f6239184de34eaadb360f62b0aa15b294fe359a7c9f9859"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-self-deception-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-06T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_b7605c6afd8173eb62e7e9ecbc62326abcb602a690282358fb8f6f2ddcf7d4d7,"{""id"":""annotation_b7605c6afd8173eb62e7e9ecbc62326abcb602a690282358fb8f6f2ddcf7d4d7"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-sockpuppet-counterpart-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.7"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_b9e0f2a93984d67bd07b3f71fabbfb9ea176905c437e1391530a017bb6761e39,"{""id"":""annotation_b9e0f2a93984d67bd07b3f71fabbfb9ea176905c437e1391530a017bb6761e39"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-observedfeature-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_ba0931e7af5a68a4cc9c58ce94bf6b169ce939750a63551f899b42cdf3d693fd,"{""id"":""annotation_ba0931e7af5a68a4cc9c58ce94bf6b169ce939750a63551f899b42cdf3d693fd"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-belief-veridicality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_ba88ec17d3bbc3b68c34016cdbf3e2f358d5093371101234876f7a2e71f83fce,"{""id"":""annotation_ba88ec17d3bbc3b68c34016cdbf3e2f358d5093371101234876f7a2e71f83fce"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-ai-german-sixth""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.72"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ba98e49c918757ed87acc9af5796a24adc2d5324431e57f051439a70446cd645,"{""id"":""annotation_ba98e49c918757ed87acc9af5796a24adc2d5324431e57f051439a70446cd645"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-self-deception-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.7"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_bb0f8d3ed3a85e5739bc29c3a5fcd1158ee4467e954bf8ae772210f97c5cd04e,"{""id"":""annotation_bb0f8d3ed3a85e5739bc29c3a5fcd1158ee4467e954bf8ae772210f97c5cd04e"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-ukraine-per-un""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_bb877131f80391674552491a400581e4ce6ac37c7f3a2f955f11ac73aba1d69b,"{""id"":""annotation_bb877131f80391674552491a400581e4ce6ac37c7f3a2f955f11ac73aba1d69b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-observedfeature-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.87"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_bc3d292aae98e282302cf4773678bcc5b8cc3cf6b68a8e838a0f68d507d881ed,"{""id"":""annotation_bc3d292aae98e282302cf4773678bcc5b8cc3cf6b68a8e838a0f68d507d881ed"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.8"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_bd4f73594aaf1fc71f46c571862aef6d0560b103abde39d88cb3a989f35227b7,"{""id"":""annotation_bd4f73594aaf1fc71f46c571862aef6d0560b103abde39d88cb3a989f35227b7"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_bfb7109bb26619b124cec38d399bf5b58b75c6f9983ee7c7a9f35496c09036e6,"{""id"":""annotation_bfb7109bb26619b124cec38d399bf5b58b75c6f9983ee7c7a9f35496c09036e6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_bfc988e20343874c52f81fbd2e930d2e3cf7e4ab9b170b013f385a5b3450c1f5,"{""id"":""annotation_bfc988e20343874c52f81fbd2e930d2e3cf7e4ab9b170b013f385a5b3450c1f5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-math-rock-critics""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c0c8bd3934b9db3c42cd24179a45e3064fada4c961c2e4b6d56f7f814bfd710c,"{""id"":""annotation_c0c8bd3934b9db3c42cd24179a45e3064fada4c961c2e4b6d56f7f814bfd710c"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-participant-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c10c2b0bcbd6c9486270ce3b9d1f45ef965c612d75782df7f4d0c7ab9d8b5cb5,"{""id"":""annotation_c10c2b0bcbd6c9486270ce3b9d1f45ef965c612d75782df7f4d0c7ab9d8b5cb5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-role-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c133be7f14e0c8bc2fb4d750b0ece44ef98fb65b81afef760b8c9996adacbc7a,"{""id"":""annotation_c133be7f14e0c8bc2fb4d750b0ece44ef98fb65b81afef760b8c9996adacbc7a"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.6"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c1bec481d6b64e7656610ee0411026a8f0699992305a321e92efad367b02da29,"{""id"":""annotation_c1bec481d6b64e7656610ee0411026a8f0699992305a321e92efad367b02da29"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-slam-occupancy-cell-42""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/robot-sensor-standpoint""},""graph"":{""kind"":""default""}}"
annotation,annotation_c1c059d3297ef8d2921ad80aebb134306b457d358d2b29b183904d0283083792,"{""id"":""annotation_c1c059d3297ef8d2921ad80aebb134306b457d358d2b29b183904d0283083792"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-impersonation-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_c2c58c21c54edb9f6bb526a549fe363296016c5dfc3a06c70cc7d25c64a6e756,"{""id"":""annotation_c2c58c21c54edb9f6bb526a549fe363296016c5dfc3a06c70cc7d25c64a6e756"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.75"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c51a1385579685119a538904466bb6861c825f23a46dddb274c2fe0ce8a2a997,"{""id"":""annotation_c51a1385579685119a538904466bb6861c825f23a46dddb274c2fe0ce8a2a997"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-russia-per-ru""},""predicate"":""https://blackcatinformatics.ca/gmeow/mappedFrom"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/src-ru-decree""},""graph"":{""kind"":""default""}}"
annotation,annotation_c52620638c97cc34903a9d93b8989e02ba436367d45aeaffbf0d131345124c9c,"{""id"":""annotation_c52620638c97cc34903a9d93b8989e02ba436367d45aeaffbf0d131345124c9c"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-sockpuppet-counterpart-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-10T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c5442c83962a1147ee3155363aea074639c8f5194cef7c1d382ca55f17b91285,"{""id"":""annotation_c5442c83962a1147ee3155363aea074639c8f5194cef7c1d382ca55f17b91285"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-05T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c54785e9453695d75d44ab140f2b81057bdcf55f9e17687e869abe6ed6f168bf,"{""id"":""annotation_c54785e9453695d75d44ab140f2b81057bdcf55f9e17687e869abe6ed6f168bf"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-paltering-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_c5921a0f4bd1c38b2ae2e36c64093c7d080abb7fc4c19b123e780f83bbbe3868,"{""id"":""annotation_c5921a0f4bd1c38b2ae2e36c64093c7d080abb7fc4c19b123e780f83bbbe3868"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-belief-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c61574fab718702bf8c7473e07a802f3fe855481a0fe4eca0e209444204fbde5,"{""id"":""annotation_c61574fab718702bf8c7473e07a802f3fe855481a0fe4eca0e209444204fbde5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-belief-veridicality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c6bf60ec3871e2e8eeeafe703077faa93638a9d706db91c619d63ecf62a590ad,"{""id"":""annotation_c6bf60ec3871e2e8eeeafe703077faa93638a9d706db91c619d63ecf62a590ad"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fiction-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-03-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c796d820b1d28582ce1dd3363b91103da474e301f60c7a5e4a71ae9b53329db8,"{""id"":""annotation_c796d820b1d28582ce1dd3363b91103da474e301f60c7a5e4a71ae9b53329db8"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-disinformation-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c82868f7f55a8c053e7e4ac438be86f98cbe8b192faf3b23444e85aee9795834,"{""id"":""annotation_c82868f7f55a8c053e7e4ac438be86f98cbe8b192faf3b23444e85aee9795834"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-05T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_c96cccfd4883525f81f91dfd9b5ac759a776d839ff8942b44f77108317d41a6d,"{""id"":""annotation_c96cccfd4883525f81f91dfd9b5ac759a776d839ff8942b44f77108317d41a6d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.7"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_caa1d5e94f05e4c4e262b34602f2c22bfcc1c8ae9547a20615f143ed06d664ff,"{""id"":""annotation_caa1d5e94f05e4c4e262b34602f2c22bfcc1c8ae9547a20615f143ed06d664ff"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-event-binding-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_cc054bb994a085c188bee88e1d6915e7f883b6c183c7ec701f341800ac63a7fb,"{""id"":""annotation_cc054bb994a085c188bee88e1d6915e7f883b6c183c7ec701f341800ac63a7fb"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-telling-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.75"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_cc16823eae706e05596310ea0cc6544a428e3f15481b06b749dd1b1a1864740b,"{""id"":""annotation_cc16823eae706e05596310ea0cc6544a428e3f15481b06b749dd1b1a1864740b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_cc5029d69ee721e27fb6bc35eed7c7aea02c7c69f512ed965ac35f0132a2a9d1,"{""id"":""annotation_cc5029d69ee721e27fb6bc35eed7c7aea02c7c69f512ed965ac35f0132a2a9d1"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-math-rock-critics""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-music-critics""},""graph"":{""kind"":""default""}}"
annotation,annotation_cd0f1052be6237d8df14f3cf824447de634e69ffade0fe802309f0f206c48e60,"{""id"":""annotation_cd0f1052be6237d8df14f3cf824447de634e69ffade0fe802309f0f206c48e60"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-bar17-meter-7_8""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-transcriber-a""},""graph"":{""kind"":""default""}}"
annotation,annotation_cf3b08a84d36f8f42ca33ca92fdb0f3f83a99f535eaf319473e7acf79153f5c5,"{""id"":""annotation_cf3b08a84d36f8f42ca33ca92fdb0f3f83a99f535eaf319473e7acf79153f5c5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-belief-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_d341e0e498e03bfb8ee2f1f080fdb89c89419229e02dd639f6b0724a616fca5f,"{""id"":""annotation_d341e0e498e03bfb8ee2f1f080fdb89c89419229e02dd639f6b0724a616fca5f"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-ai-commit-authorship""},""predicate"":""https://blackcatinformatics.ca/gmeow/selfAsserted"",""object"":{""kind"":""literal"",""lexical"":""true"",""datatype"":""http://www.w3.org/2001/XMLSchema#boolean"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_d3ee52b982e447791881601f1fcbbe2cd22eda98fe32499fba9bc29290fd11af,"{""id"":""annotation_d3ee52b982e447791881601f1fcbbe2cd22eda98fe32499fba9bc29290fd11af"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-self-deception-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-therapist""},""graph"":{""kind"":""default""}}"
annotation,annotation_d4516e260521122a36e37642b494fb9ff5dce4b5dd5e79b366968063081ec316,"{""id"":""annotation_d4516e260521122a36e37642b494fb9ff5dce4b5dd5e79b366968063081ec316"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-russia-per-ru""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_d5cab4157322faf270b93d6a6dc9a2b3411b0d9a1723df3d7afcae7e3405d117,"{""id"":""annotation_d5cab4157322faf270b93d6a6dc9a2b3411b0d9a1723df3d7afcae7e3405d117"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fiction-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-publisher""},""graph"":{""kind"":""default""}}"
annotation,annotation_d6f62d2edda7cf714446db3ec45382ba667203e982693b6ae9028f1eba2fd07a,"{""id"":""annotation_d6f62d2edda7cf714446db3ec45382ba667203e982693b6ae9028f1eba2fd07a"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-disinformation-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_d83e553c2538723d448563d2b8bec612320f35d186ec32d5cc47e445236bffc1,"{""id"":""annotation_d83e553c2538723d448563d2b8bec612320f35d186ec32d5cc47e445236bffc1"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-greensleeves-henry-viii""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-popular-tradition""},""graph"":{""kind"":""default""}}"
annotation,annotation_d92e2601df61f7ca2adfc750f31b2c4adc14f7b7007da2dc9d4523e5b0db8417,"{""id"":""annotation_d92e2601df61f7ca2adfc750f31b2c4adc14f7b7007da2dc9d4523e5b0db8417"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/reifier/48dcc08cba7412ad99d7a65cc9d0db751589d0a2""},""predicate"":""https://blackcatinformatics.ca/gmeow/mappedFrom"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/agent-corpus-classifier""},""graph"":{""kind"":""default""}}"
annotation,annotation_d95b6df735194821105b9ac5501613d003e76eb347c3d79252154e028ab2d5e6,"{""id"":""annotation_d95b6df735194821105b9ac5501613d003e76eb347c3d79252154e028ab2d5e6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_d96fab2ed602412e928cf8888415caa98ca00c6c18883532c70c28a080645f63,"{""id"":""annotation_d96fab2ed602412e928cf8888415caa98ca00c6c18883532c70c28a080645f63"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_db23167308481c80fb536845de6fcaf200bf7866049ba5a7ea7db0306e067b21,"{""id"":""annotation_db23167308481c80fb536845de6fcaf200bf7866049ba5a7ea7db0306e067b21"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-bar17-meter-4_4-plus-3_8""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""},""graph"":{""kind"":""default""}}"
annotation,annotation_dc317b7b38ea6cdfae2a6aeb65a4e1373b98b85ea8f900132300cc06c6d81d32,"{""id"":""annotation_dc317b7b38ea6cdfae2a6aeb65a4e1373b98b85ea8f900132300cc06c6d81d32"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-impersonation-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.87"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_dcfd71b72bf7fb09eef3819750acddf51b1b60dfc83540e50f5ce702e0d0b955,"{""id"":""annotation_dcfd71b72bf7fb09eef3819750acddf51b1b60dfc83540e50f5ce702e0d0b955"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-telling-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_de50b5b981e06b49b44cdeb9a12ffe4a292d1447f37f4187782dfc8989032826,"{""id"":""annotation_de50b5b981e06b49b44cdeb9a12ffe4a292d1447f37f4187782dfc8989032826"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.6"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_df07068991a9e5be0740e5c1ba63c5278532f92271ef3c51101958f082c51101,"{""id"":""annotation_df07068991a9e5be0740e5c1ba63c5278532f92271ef3c51101958f082c51101"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-lie-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
