id,identity_json,labels_json,properties_json
node_c9bede727242092b6c260f67430ff55c1b5eeecf4e11359d6c11bb00e712c460,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-projected-001""}",[],[]
node_cafe3c1755a6c0a7d33e201388367d5f277de849354c3b28f6eff1a787608692,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-event-001""}",[],[]
node_cbda4aa7e23588379b47f003e238cedf4e0393c7dd241895c97b3968ff2f039e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-bullshit-projected-001""}",[],[]
node_cd252cb0ccddd5c70a7ab92105dc3e350574ff32ff085e0445f6bdde76017fea,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-self-deception-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeSelfDeception""}}",[],[]
node_cdb9623fe0c981990cdd60109e939d68577d53143bcc0097cf291740b7c00d0e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/lang-toki-pona""}",[],[]
node_cdf1ef486eb166e281659b52f26d0287c22431483ff16d0ae6a982197695dc37,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeImpersonation""}",[],[]
node_cdff2acd46f6089afb87a8825d5e1c7a23f871dd12b335b5ebeade629ac167c2,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-paltering-projected-001""}",[],[]
node_cedadacb35ecfbe68f4bbcba2e8a2081e21c8eaf4f48be9d5bf2a43a9316e7fc,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-bullshit-001""}",[],[]
node_cf027a94624276d43dbb063137cbdc5cb985065ce254fd93ae9b7bbd5104553e,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-impersonation-projected-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}}",[],[]
node_cf866d1b1df66f992bef7cf968e54273e83b3450c1159cbb8f2f169881da553b,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-self-deception-held-001""}",[],[]
node_d03a3ef174bf71dc80f0c6195462d54335aa55c1274fec44d2013d8ce236df7c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-implicates-signature-001""}",[],[]
node_d236919bb469bc8d3b87d74338bc19064141873009d69d1930c2c0a19606449e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-deception-event-001""}",[],[]
node_d3e18c804b1178d1419394ffe2106af6b37b080aa27f75c65f5be165b9788b17,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-therapist""}",[],[]
node_d4114a252cee82af04ae2d1a55a03304063c779cd72d10eab6ef32c73300a163,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-russia-per-ru""}",[],[]
node_d44512748917bf929f1f877ec7ccfb64df1f5fa6e7f23ba44b89712ee63ca1fa,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-alice-gender-001""}",[],[]
node_d56e1c7f840748fa0bd9a9c4337886dc3faa171d91dea910651a4adb6c297f7c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-un""}",[],[]
node_d579c86020a87dbac9378218e6e8fa22c99ecfc64bc1a9506dbf48d4e57e109c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-held-001""}",[],[]
node_d617099d7e54dbcc29b350349dc776d9d5be48df050ace7b4d25921894db1ed7,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-dupe-belief-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}}",[],[]
node_d641cf797382be73559ce3de2c5863be83657cf793dc7b102ad643e1bed0460a,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/greensleeves-work""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/hasComposer""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/anonymous-composer""}}",[],[]
node_d7b18403c3a55af1c8d184688516034e1673c28c6beeb2271f4019bd9a6482e4,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/participation-disinformation-origin-deceiver-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/participationRole""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/roleDeceiver""}}",[],[]
node_d86c25548e25a0f9036f6a17d23269338502906da664e7243a7b4f53db55e40f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeDisinformation""}",[],[]
node_d8a7918ccf645799435d1073289c07aed3ba5b7b56ffc8602ca73cc97c73895c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-fabrication-001""}",[],[]
node_d8e2e43d2566f5729c1aa4726b013b6c507f4f0eb4fbaca1926270267643239f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/roleDeceiver""}",[],[]
node_d9a48f896b1e62c5210ba2d479d118c59fe5e3ca5acddb1055857bad9f5941e7,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-repo-spdx""}",[],[]
node_d9aeb0ceb41204b22c1bf09e0b5ec80d099dec8a9cb95c55de4bbcec3daef001,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/participation-disinformation-dupe-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/participationRole""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/roleDupe""}}",[],[]
node_da2f9123d9f61eabe750661d7e6673f0143fae2145263cdfe8ce7e702372124e,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/participation-disinformation-origin-deceiver-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/participationEvent""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-disinformation-001""}}",[],[]
node_da5bc5be91e2a70713af306ebd48db80ab5b8182801e6bb732f206bf0141efb6,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-downstream-reshare-001""}",[],[]
node_dad156d2a8f5bc7bcdd2e7b5c8125200ad0033ded0fc30b32186e2b0f7b56c40,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/veridicalityUntrue""}",[],[]
node_dae0163fcf48b592a47fecb4c33dec59ea6f0de7cfca3d0e98f22e03168da4be,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-verifier""}",[],[]
node_dc38be3dc24d504c0813ba02a1c7f9a29811c254a6fd1c1b8639ee3dcee1d0fb,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/attestationTypeFactCheck""}",[],[]
node_dc90595754435e8eb48707dd57344458280cbbc4c0574287b50103ff2745334c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-telling-001""}",[],[]
node_de6e9b47305609f504d31de895815b5bfce23045eca7719f3fa31125ecc904e5,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/narrative-frame-harry-potter""}",[],[]
node_de7d598425ffc346447a6501655975a39272a928eede81c466d5d4e45f83b168,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/ai-chord-model-v3""}",[],[]
node_df19e6818bec52adebdcbe670b8ddce29fc145ea235a6075c363f2e2dff5ace5,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/gi-alice""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/genderValue""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/genderWoman""}}",[],[]
node_df2dfcbf4d97a06f13bbc603ee5f031f270a74bd66d4340e50755685b675aa97,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-held-modality-001""}",[],[]
node_df34fe3e1c322f1bbf15a256b046c4addd8a4a893f6444fb2a991e1b31dab43f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/territory-x""}",[],[]
node_df5e77ccfb6c38036d3a2ccbc8b5c9b8e641698b919aeb071b8c0214861fc950,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-verification-001""}",[],[]
node_e02c275ecf867057027a367f2774550fa745f491d03d9b9310969195e08855b9,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/pitchValue12EDOE4""}",[],[]
node_e0516a66ae59cbdb1680eb0c83c1817424b8ae0c30f1d237338d41672c32c125,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-lie-held-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/refuted""}}",[],[]
node_e063c7c496b9617c89b0e5bbb9c6301423e2b6c9702bff6ca988a2b119d9c1ab,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-lie-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-lie-projected-001""}}",[],[]
node_e09bd2456e7238a0b26628b41072a6d27af34fd1aa714e3303bb30c0e60c6985,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-event-binding-001""}",[],[]
node_e0e95a280d2a4e97fc084cc675f3268aecf9a1624b89673f41d20c40451c8121,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/contested-trademark""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/trademarkHolder""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/acme""}}",[],[]
node_e1bd5221ab2c9055c6fd9e71d4bd380ad1e8353cf5b80a1d155cfbdd3ca98acf,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-roles-001""}",[],[]
node_e1c98143e23f4afb6251bc87681def8f06c1864d7a9b206b983b22811efa4999,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-impersonation-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeImpersonation""}}",[],[]
node_e26a55901fdce0113e3fbe02d85d3ad0e0b0f8624a44db275f64312549e39fec,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-hogwarts-in-canon""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimVeridicality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/veridicalityLicensedFalsehood""}}",[],[]
node_e408267172402b104add54cb200a4b9e9d8a40f07a0299bd5945b88e7d6ffaee,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-impersonation-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/implicates""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/identityfacet-impersonation-001""}}",[],[]
node_e42c8879dd38d42d947c8e02d386a457a69dfd71f14496760631041c3d1d6c4f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-spectral-key-tonal""}",[],[]
node_e4739bb492e6a7fb3a77c8aca721221d43ec6eeb849480732340a32602d1cd62,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/ai/invocation-19""}",[],[]
node_e48da2a31d7db339c83bffbab22698fc151cb55daefc69300c91cac5a629a1da,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/creativework-forged-001""}",[],[]
node_e4cfa9eccd45296c8639a0d973dd7876776e4edcdb1ba9382ad7dcafe094cb5c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-ukraine-per-un""}",[],[]
node_e4d81294cfccd750f972102d67064ed335fe2f0837c42aa84fe33c6fcc2d91d7,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-held-001""}",[],[]
node_e582660b97902540672a1de2e39dddb802137e3e3e1a1ac8c3ca9ed77f3b7a70,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-greensleeves-henry-viii""}",[],[]
node_e6dcabc78f07e1b7c7d452b963c7c49da6e66495fd7597994d01394707d30afa,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-dupe-belief-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimVeridicality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/veridicalityUntrue""}}",[],[]
node_e7485c5e87e232e9f39141f42b1197cc0679f1b35b7c9ea43911508f97f01059,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}",[],[]
node_e7a870b45ed0637d732448e9b7edb423291d0185e0999a8472a45540f965a51e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-slam-occupancy-cell-42""}",[],[]
node_e819170dd2c42de47cc228e7404ca331f2a769ded064c7327781387a5cfdd1ae,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-signature-of-001""}",[],[]
node_ea1320e588cf9124f08e80150f4973380f48ab1d453233df6419b59667361d3c,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-dupe-reshare-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeDeception""}}",[],[]
node_ea8497a4a1939eeb78daaedb2767154b928d7db9a3a873d5cf7c4aead31d6368,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/birth-alice""}",[],"[{""statement_id"":""statement_cb7e12a33fd19678b21df997e38cbefee92a0d210f8fd98b6899607d33d0f749"",""key"":""https://blackcatinformatics.ca/gmeow/eventTime"",""value"":{""kind"":""string"",""value"":""1990-05-01T00:00:00Z""},""rdf"":{""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/birth-alice""},""predicate"":""https://blackcatinformatics.ca/gmeow/eventTime"",""object"":{""kind"":""literal"",""lexical"":""1990-05-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}}]"
node_ec02649b548e5aa1eda4fe23625d1911ac4a4fb8a34ec7aeb0a47945ecbe328c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-hogwarts-exists""}",[],[]
node_ecc9a7a78929f225c6d5faa5d07790943f4d6e17edf032122b75f476d60ba886,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/repo-license""}",[],"[{""statement_id"":""statement_8d26bfdb3fad8542082bdd3a0bebbcb5a686a6e5094544434d135c98b2c0c7d4"",""key"":""https://blackcatinformatics.ca/gmeow/spdxLicenseId"",""value"":{""kind"":""string"",""value"":""Apache-2.0""},""rdf"":{""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/repo-license""},""predicate"":""https://blackcatinformatics.ca/gmeow/spdxLicenseId"",""object"":{""kind"":""literal"",""lexical"":""Apache-2.0"",""datatype"":""http://www.w3.org/2001/XMLSchema#string"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}}]"
node_ed1d31d40eb05819df570d89fddde1e8b07b4327f46b2f59db8de9ef1a461a28,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/verificationStatusFailed""}",[],[]
node_ed59f0fda13b3934d07192a5aa871a824f29d688559f8aa6aa7bea5708a4ed1d,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/telling-origin-article-001""}",[],[]
node_ed6e473a0659f7edce6090f1e5c51754cdd57e81af08a215032fda17e5cd071e,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/participation-disinformation-dupe-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/participationEvent""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-dupe-reshare-001""}}",[],[]
node_ed98af62de67c67ca64bbec4a9221e8b6332dc25e11fc5e6f6ff84f8d82a9cbc,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-bullshit-001""}",[],[]
node_ee44e437b0f07f232b846619c17f51bbb158924bd01f7c070f554d4173634460,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-bullshit-held-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/bullshit""}}",[],[]
node_ee4e59fb4041fbbaf48be3ac9da960c598d9fc9ae47b1122a3ec210a84e03e6e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-self-deception-001""}",[],[]
node_eecee9a16551446fb5f57c27227ecd9296cc6a3d2175d32f7011e90f767f91e5,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fiction-veridicality-001""}",[],[]
node_ef397ab614609f32db2ffd194288104a1ebebe0ed55c83b8702c433e65dafe1c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/telling-article-001""}",[],[]
node_ef7847b1e1ad4e469e8b0b59de6134d827b6ad4b80f6a0bb739c821f17c8b53f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-impersonation-projected-001""}",[],[]
node_eff966546bf739f15257f8364aef3b4ae0b8caa5a713ecd26864a91ad5e60b3c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-held-001""}",[],[]
node_f051f034f799f6fd59f0d726682f3ab17128a670efb8a16dcddf3af86e594b8f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/src-rights-register""}",[],[]
node_f10bb8e244474346ce506abacb9e655182dd72303a28d40bccf99d84660bc384,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/fixtureRomanNumeralGermanSixthClaim""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/analysisResult""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/harmonicFunctionGermanSixth""}}",[],[]
node_f1a5e56177a11b82305e738648cd54d28197b3fe7526d25593724cdba3a7d470,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/crimea""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/containedInPlace""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/ukraine""}}",[],[]
node_f2262d10a542cb7a88e1b8e70d10bce46c5c70973259345be2c2aebd8d8adba0,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/verificationresult-fabrication-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/hasVerificationStatus""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/verificationStatusFailed""}}",[],[]
node_f226a963c0802c9c2580a1c5b80022ecae52fb6f4633541772409c8af2a0acbd,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/verificationresult-fabrication-001""}",[],[]
node_f3295b7beab585f8c6311761d5dfe098e0ed436d74bf1fd3282805d67cd83bfc,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-dupe""}",[],[]
node_f41809b55fc0a465938059c8d292c411303e76a7e63219918d4b8a02ca6b9a70,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-music-critics""}",[],[]
node_f4182c555ee5bfee467ce288e97a576cc443784c37232ada8de40f9930c0fc35,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/telling-dupe-post-001""}",[],[]
node_f4b38992eff8e466c0c8a676f41f4e95dc8e946ba9f2a14ebf14dbc9236314c6,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-transcriber-b""}",[],[]
node_f59e477a5583141e0fa6d3196ef453050c6dbf05d330061c6cfaa7cf5705a196,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-signature-fail-001""}",[],[]
node_f6410ae7477f262855eff95cd15f31ac9653ef7462f381310f51319feea1ccff,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/ai/east-wing""}",[],"[{""statement_id"":""statement_02c06e84cc8b2f25688f10f9cefd4a5d911b8d64a69314268b9c03fc4df863d2"",""key"":""https://blackcatinformatics.ca/gmeow/validUntil"",""value"":{""kind"":""string"",""value"":""2026-12-31T22:00:00Z""},""rdf"":{""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/ai/east-wing""},""predicate"":""https://blackcatinformatics.ca/gmeow/validUntil"",""object"":{""kind"":""literal"",""lexical"":""2026-12-31T22:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}}]"
node_f64a9320da5654c2c64c8386208f7fe13f9d91fa5b38b2d47049e5f87e2b45b6,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-held-001""}",[],[]
node_f76c0b68a752784b9219fbc9759ae7c8aa88e895f655e4ea5340e3aabba5ea49,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/agent-dupe-001""}",[],[]
node_f9b354a365b99376b15db14fdf8f4c56072990fcc0353cc0875dfc8915dc9876,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-lie-held-001""}",[],[]
node_fa3f65c2249f9840ccb58a65514cfc57b2a945d8258ed051e4601494c95da79b,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/spectral-key-claim""}",[],[]
node_fbc671fc2c2b9d1e1176dc5e34ebdf2025f06a06ffae7aa3845ffaf076395123,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-sockpuppet-counterpart-001""}",[],[]
node_fbc8921ae8f75c0965384b8ef4520131499edabf0678b6250685eb59de42f761,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-downstream-belief-001""}",[],[]
node_fc277c92b7d598ced0f4f2f35d8820d79c87c554dde19cdc618e7af9bfd82d74,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/telling-downstream-blog-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/propagatesFrom""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/telling-dupe-post-001""}}",[],[]
node_fc6bb1e1ea532e5a314abc1884b49f4b0022803672827d96bc66f07dac1f191c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/roleDupe""}",[],[]
node_fd35e2c0f1fa4a768116ae224b30a6d20c4b15334527edc7994e55265d0911d5,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-self-deception-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-self-deception-projected-001""}}",[],[]
node_fdd2b2fb414a77ba32ba8d7250b843edc08fd4f73169d4970aee46f5b61a9c9f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/telling-downstream-blog-001""}",[],[]
node_fe1bf35c5284a3f82618feaa26160ee966fb1fe28760813399a6b94f15f13443,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/src-ru-decree""}",[],[]
node_fec8e4c94dc3b85004b7e1cfdfd7e200cd109d982317e9b2a74194585379fec8,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-disinformation-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/deceptiveIntentClaim""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-disinformation-origin-intent-001""}}",[],[]
node_ff32c791426381151d5d16107d89d466ffd765078aba783fc1ddbccc9644a54a,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/referenceFrameRobotSLAM""}",[],[]
